Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,083084,2016,02,27,18.6,1,Y
IDCJAC0010,083084,2016,02,28,19.5,1,Y
IDCJAC0010,083084,2016,02,29,18.6,1,Y
IDCJAC0010,083084,2016,03,01,18.6,1,Y
IDCJAC0010,083084,2016,03,02,22.1,1,Y
IDCJAC0010,083084,2016,03,03,24.0,1,Y
IDCJAC0010,083084,2016,03,04,22.3,1,Y
IDCJAC0010,083084,2016,03,05,23.9,1,Y
IDCJAC0010,083084,2016,03,06,24.5,1,Y
IDCJAC0010,083084,2016,03,07,25.3,1,Y
IDCJAC0010,083084,2016,03,08,24.7,1,Y
IDCJAC0010,083084,2016,03,09,20.7,1,Y
IDCJAC0010,083084,2016,03,10,20.2,1,Y
IDCJAC0010,083084,2016,03,11,14.4,1,Y
IDCJAC0010,083084,2016,03,12,18.2,1,Y
IDCJAC0010,083084,2016,03,13,19.9,1,Y
IDCJAC0010,083084,2016,03,14,20.2,1,Y
IDCJAC0010,083084,2016,03,15,11.7,1,Y
IDCJAC0010,083084,2016,03,16,17.4,1,Y
IDCJAC0010,083084,2016,03,17,17.9,1,Y
IDCJAC0010,083084,2016,03,18,12.3,1,Y
IDCJAC0010,083084,2016,03,19,8.3,1,Y
IDCJAC0010,083084,2016,03,20,7.9,1,Y
IDCJAC0010,083084,2016,03,21,9.3,1,Y
IDCJAC0010,083084,2016,03,22,12.6,1,Y
IDCJAC0010,083084,2016,03,23,13.1,1,Y
IDCJAC0010,083084,2016,03,24,10.8,1,Y
IDCJAC0010,083084,2016,03,25,13.7,1,Y
IDCJAC0010,083084,2016,03,26,14.7,1,Y
IDCJAC0010,083084,2016,03,27,13.4,1,Y
IDCJAC0010,083084,2016,03,28,12.0,1,Y
IDCJAC0010,083084,2016,03,29,12.5,1,Y
IDCJAC0010,083084,2016,03,30,6.8,1,Y
IDCJAC0010,083084,2016,03,31,12.3,1,Y
IDCJAC0010,083084,2016,04,01,11.3,1,Y
IDCJAC0010,083084,2016,04,02,13.5,1,Y
IDCJAC0010,083084,2016,04,03,13.8,1,Y
IDCJAC0010,083084,2016,04,04,13.6,1,Y
IDCJAC0010,083084,2016,04,05,14.9,1,Y
IDCJAC0010,083084,2016,04,06,12.8,1,Y
IDCJAC0010,083084,2016,04,07,10.8,1,Y
IDCJAC0010,083084,2016,04,08,9.3,1,Y
IDCJAC0010,083084,2016,04,09,10.9,1,Y
IDCJAC0010,083084,2016,04,10,8.9,1,Y
IDCJAC0010,083084,2016,04,11,12.8,1,Y
IDCJAC0010,083084,2016,04,12,12.3,1,Y
IDCJAC0010,083084,2016,04,13,12.1,1,Y
IDCJAC0010,083084,2016,04,14,12.7,1,Y
IDCJAC0010,083084,2016,04,15,12.6,1,Y
IDCJAC0010,083084,2016,04,16,14.9,1,Y
IDCJAC0010,083084,2016,04,17,11.4,1,Y
IDCJAC0010,083084,2016,04,18,13.2,1,Y
IDCJAC0010,083084,2016,04,19,12.2,1,Y
IDCJAC0010,083084,2016,04,20,13.6,1,Y
IDCJAC0010,083084,2016,04,21,12.8,1,Y
IDCJAC0010,083084,2016,04,22,8.4,1,Y
IDCJAC0010,083084,2016,04,23,9.8,1,Y
IDCJAC0010,083084,2016,04,24,13.2,1,Y
IDCJAC0010,083084,2016,04,25,13.7,1,Y
IDCJAC0010,083084,2016,04,26,13.2,1,Y
IDCJAC0010,083084,2016,04,27,10.3,1,Y
IDCJAC0010,083084,2016,04,28,12.2,1,Y
IDCJAC0010,083084,2016,04,29,9.4,1,Y
IDCJAC0010,083084,2016,04,30,8.9,1,Y
IDCJAC0010,083084,2016,05,01,4.0,1,Y
IDCJAC0010,083084,2016,05,02,1.0,1,Y
IDCJAC0010,083084,2016,05,03,4.7,1,Y
IDCJAC0010,083084,2016,05,04,3.8,1,Y
IDCJAC0010,083084,2016,05,05,6.1,1,Y
IDCJAC0010,083084,2016,05,06,9.1,1,Y
IDCJAC0010,083084,2016,05,07,12.3,1,Y
IDCJAC0010,083084,2016,05,08,9.9,1,Y
IDCJAC0010,083084,2016,05,09,10.2,1,Y
IDCJAC0010,083084,2016,05,10,4.5,1,Y
IDCJAC0010,083084,2016,05,11,5.0,1,Y
IDCJAC0010,083084,2016,05,12,6.2,1,Y
IDCJAC0010,083084,2016,05,13,6.3,1,Y
IDCJAC0010,083084,2016,05,14,6.3,1,Y
IDCJAC0010,083084,2016,05,15,7.7,1,Y
IDCJAC0010,083084,2016,05,16,5.3,1,Y
IDCJAC0010,083084,2016,05,17,4.9,1,Y
IDCJAC0010,083084,2016,05,18,2.4,1,Y
IDCJAC0010,083084,2016,05,19,4.5,1,Y
IDCJAC0010,083084,2016,05,20,10.3,1,Y
IDCJAC0010,083084,2016,05,21,12.9,1,Y
IDCJAC0010,083084,2016,05,22,9.7,1,Y
IDCJAC0010,083084,2016,05,23,1.9,1,Y
IDCJAC0010,083084,2016,05,24,4.6,1,Y
IDCJAC0010,083084,2016,05,25,1.8,1,Y
IDCJAC0010,083084,2016,05,26,1.0,1,Y
IDCJAC0010,083084,2016,05,27,-0.5,1,Y
IDCJAC0010,083084,2016,05,28,1.7,1,Y
IDCJAC0010,083084,2016,05,29,3.0,1,Y
IDCJAC0010,083084,2016,05,30,3.8,1,Y
IDCJAC0010,083084,2016,05,31,5.0,1,Y
IDCJAC0010,083084,2016,06,01,5.8,1,N
IDCJAC0010,083084,2016,06,02,4.7,1,N
IDCJAC0010,083084,2016,06,03,4.2,1,N
IDCJAC0010,083084,2016,06,04,7.0,1,N
IDCJAC0010,083084,2016,06,05,6.3,1,N
IDCJAC0010,083084,2016,06,06,0.9,1,N
IDCJAC0010,083084,2016,06,07,2.0,1,N
IDCJAC0010,083084,2016,06,08,4.3,1,N
IDCJAC0010,083084,2016,06,09,2.0,1,N
IDCJAC0010,083084,2016,06,10,0.5,1,N
IDCJAC0010,083084,2016,06,11,1.3,1,N
IDCJAC0010,083084,2016,06,12,6.1,1,N
IDCJAC0010,083084,2016,06,13,7.1,1,N
IDCJAC0010,083084,2016,06,14,9.0,1,Y
IDCJAC0010,083084,2016,06,15,10.6,1,N
IDCJAC0010,083084,2016,06,16,4.0,1,N
IDCJAC0010,083084,2016,06,17,3.9,1,N
IDCJAC0010,083084,2016,06,18,4.5,1,N
IDCJAC0010,083084,2016,06,19,4.5,1,N
IDCJAC0010,083084,2016,06,20,3.7,1,N
IDCJAC0010,083084,2016,06,21,0.2,1,N
IDCJAC0010,083084,2016,06,22,0.1,1,N
IDCJAC0010,083084,2016,06,23,0.0,1,N
IDCJAC0010,083084,2016,06,24,-3.1,1,N
IDCJAC0010,083084,2016,06,25,-2.3,1,N
IDCJAC0010,083084,2016,06,26,-0.7,1,N
IDCJAC0010,083084,2016,06,27,-1.0,1,N
IDCJAC0010,083084,2016,06,28,0.4,1,N
IDCJAC0010,083084,2016,06,29,0.3,1,N
IDCJAC0010,083084,2016,06,30,-1.3,1,N
IDCJAC0010,083084,2016,07,01,-0.2,1,N
IDCJAC0010,083084,2016,07,02,0.2,1,N
IDCJAC0010,083084,2016,07,03,0.4,1,N
IDCJAC0010,083084,2016,07,04,0.5,1,N
IDCJAC0010,083084,2016,07,05,0.4,1,N
IDCJAC0010,083084,2016,07,06,2.4,1,N
IDCJAC0010,083084,2016,07,07,1.8,1,N
IDCJAC0010,083084,2016,07,08,2.4,1,N
IDCJAC0010,083084,2016,07,09,3.1,1,N
IDCJAC0010,083084,2016,07,10,1.9,1,N
IDCJAC0010,083084,2016,07,11,1.8,1,N
IDCJAC0010,083084,2016,07,12,-1.2,1,N
IDCJAC0010,083084,2016,07,13,-4.0,1,N
IDCJAC0010,083084,2016,07,14,-1.3,1,N
IDCJAC0010,083084,2016,07,15,5.6,1,N
IDCJAC0010,083084,2016,07,16,8.4,1,N
IDCJAC0010,083084,2016,07,17,5.3,1,N
IDCJAC0010,083084,2016,07,18,4.9,1,N
IDCJAC0010,083084,2016,07,19,5.5,1,N
IDCJAC0010,083084,2016,07,20,6.7,1,N
IDCJAC0010,083084,2016,07,21,7.0,1,N
IDCJAC0010,083084,2016,07,22,7.2,1,N
IDCJAC0010,083084,2016,07,23,-3.2,1,N
IDCJAC0010,083084,2016,07,24,-3.4,1,N
IDCJAC0010,083084,2016,07,25,-1.3,1,N
IDCJAC0010,083084,2016,07,26,-2.3,1,N
IDCJAC0010,083084,2016,07,27,-0.3,1,N
IDCJAC0010,083084,2016,07,28,-0.6,1,N
IDCJAC0010,083084,2016,07,29,0.0,1,N
IDCJAC0010,083084,2016,07,30,0.2,1,N
IDCJAC0010,083084,2016,07,31,1.8,1,N
IDCJAC0010,083084,2016,08,01,1.0,1,N
IDCJAC0010,083084,2016,08,02,-1.4,1,N
IDCJAC0010,083084,2016,08,03,-1.0,1,N
IDCJAC0010,083084,2016,08,04,0.0,1,N
IDCJAC0010,083084,2016,08,05,0.0,1,N
IDCJAC0010,083084,2016,08,06,1.0,1,N
IDCJAC0010,083084,2016,08,07,1.3,1,N
IDCJAC0010,083084,2016,08,08,1.4,1,N
IDCJAC0010,083084,2016,08,09,2.8,1,N
IDCJAC0010,083084,2016,08,10,-0.7,1,N
IDCJAC0010,083084,2016,08,11,-1.5,1,N
IDCJAC0010,083084,2016,08,12,-1.4,1,N
IDCJAC0010,083084,2016,08,13,-0.1,1,N
IDCJAC0010,083084,2016,08,14,5.4,1,N
IDCJAC0010,083084,2016,08,15,6.9,1,N
IDCJAC0010,083084,2016,08,16,3.3,1,N
IDCJAC0010,083084,2016,08,17,2.7,1,N
IDCJAC0010,083084,2016,08,18,4.4,1,N
IDCJAC0010,083084,2016,08,19,2.9,1,N
IDCJAC0010,083084,2016,08,20,-0.4,1,N
IDCJAC0010,083084,2016,08,21,0.0,1,N
IDCJAC0010,083084,2016,08,22,0.1,1,N
IDCJAC0010,083084,2016,08,23,0.1,1,N
IDCJAC0010,083084,2016,08,24,0.2,1,N
IDCJAC0010,083084,2016,08,25,-1.3,1,N
IDCJAC0010,083084,2016,08,26,0.7,1,N
IDCJAC0010,083084,2016,08,27,-1.2,1,N
IDCJAC0010,083084,2016,08,28,1.8,1,N
IDCJAC0010,083084,2016,08,29,5.1,1,N
IDCJAC0010,083084,2016,08,30,5.6,1,N
IDCJAC0010,083084,2016,08,31,4.7,1,N
IDCJAC0010,083084,2016,09,01,3.1,1,N
IDCJAC0010,083084,2016,09,02,3.6,1,N
IDCJAC0010,083084,2016,09,03,1.3,1,N
IDCJAC0010,083084,2016,09,04,8.8,1,N
IDCJAC0010,083084,2016,09,05,12.3,1,N
IDCJAC0010,083084,2016,09,06,9.7,1,N
IDCJAC0010,083084,2016,09,07,8.1,1,N
IDCJAC0010,083084,2016,09,08,6.3,1,N
IDCJAC0010,083084,2016,09,09,6.2,1,N
IDCJAC0010,083084,2016,09,10,5.0,1,N
IDCJAC0010,083084,2016,09,11,3.5,1,N
IDCJAC0010,083084,2016,09,12,5.1,1,N
IDCJAC0010,083084,2016,09,13,8.0,1,N
IDCJAC0010,083084,2016,09,14,5.2,1,Y
IDCJAC0010,083084,2016,09,15,0.8,1,N
IDCJAC0010,083084,2016,09,16,0.6,1,N
IDCJAC0010,083084,2016,09,17,2.5,1,N
IDCJAC0010,083084,2016,09,18,2.1,1,N
IDCJAC0010,083084,2016,09,19,3.8,1,N
IDCJAC0010,083084,2016,09,20,3.4,1,N
IDCJAC0010,083084,2016,09,21,5.0,1,N
IDCJAC0010,083084,2016,09,22,2.2,1,N
IDCJAC0010,083084,2016,09,23,9.1,1,N
IDCJAC0010,083084,2016,09,24,6.3,1,N
IDCJAC0010,083084,2016,09,25,5.6,1,N
IDCJAC0010,083084,2016,09,26,1.2,1,N
IDCJAC0010,083084,2016,09,27,1.5,1,N
IDCJAC0010,083084,2016,09,28,7.0,1,N
IDCJAC0010,083084,2016,09,29,0.1,1,N
IDCJAC0010,083084,2016,09,30,0.2,1,N
IDCJAC0010,083084,2016,10,01,1.9,1,Y
IDCJAC0010,083084,2016,10,02,7.1,1,Y
IDCJAC0010,083084,2016,10,03,-0.6,1,Y
IDCJAC0010,083084,2016,10,04,0.2,1,Y
IDCJAC0010,083084,2016,10,05,3.3,1,Y
IDCJAC0010,083084,2016,10,06,6.3,1,Y
IDCJAC0010,083084,2016,10,07,8.2,1,Y
IDCJAC0010,083084,2016,10,08,8.1,1,Y
IDCJAC0010,083084,2016,10,09,9.2,1,Y
IDCJAC0010,083084,2016,10,10,0.7,1,Y
IDCJAC0010,083084,2016,10,11,0.0,1,Y
IDCJAC0010,083084,2016,10,12,1.6,1,Y
IDCJAC0010,083084,2016,10,13,5.6,1,Y
IDCJAC0010,083084,2016,10,14,9.9,1,Y
IDCJAC0010,083084,2016,10,15,8.2,1,Y
IDCJAC0010,083084,2016,10,16,9.8,1,Y
IDCJAC0010,083084,2016,10,17,4.5,1,Y
IDCJAC0010,083084,2016,10,18,1.1,1,Y
IDCJAC0010,083084,2016,10,19,1.9,1,Y
IDCJAC0010,083084,2016,10,20,5.5,1,Y
IDCJAC0010,083084,2016,10,21,9.5,1,Y
IDCJAC0010,083084,2016,10,22,1.8,1,Y
IDCJAC0010,083084,2016,10,23,2.5,1,Y
IDCJAC0010,083084,2016,10,24,10.6,1,Y
IDCJAC0010,083084,2016,10,25,8.6,1,Y
IDCJAC0010,083084,2016,10,26,11.8,1,Y
IDCJAC0010,083084,2016,10,27,7.4,1,Y
IDCJAC0010,083084,2016,10,28,12.3,1,Y
IDCJAC0010,083084,2016,10,29,13.3,1,Y
IDCJAC0010,083084,2016,10,30,10.1,1,Y
IDCJAC0010,083084,2016,10,31,0.5,1,Y
IDCJAC0010,083084,2016,11,01,3.1,1,N
IDCJAC0010,083084,2016,11,02,6.6,1,N
IDCJAC0010,083084,2016,11,03,11.7,1,N
IDCJAC0010,083084,2016,11,04,12.0,1,N
IDCJAC0010,083084,2016,11,05,4.6,1,N
IDCJAC0010,083084,2016,11,06,9.0,1,N
IDCJAC0010,083084,2016,11,07,13.1,1,N
IDCJAC0010,083084,2016,11,08,14.9,1,N
IDCJAC0010,083084,2016,11,09,14.6,1,N
IDCJAC0010,083084,2016,11,10,12.2,1,N
IDCJAC0010,083084,2016,11,11,15.2,1,N
IDCJAC0010,083084,2016,11,12,10.1,1,N
IDCJAC0010,083084,2016,11,13,2.7,1,N
IDCJAC0010,083084,2016,11,14,7.8,1,N
IDCJAC0010,083084,2016,11,15,11.1,1,N
IDCJAC0010,083084,2016,11,16,16.1,1,N
IDCJAC0010,083084,2016,11,17,14.5,1,N
IDCJAC0010,083084,2016,11,18,18.3,1,N
IDCJAC0010,083084,2016,11,19,19.6,1,N
IDCJAC0010,083084,2016,11,20,20.3,1,N
IDCJAC0010,083084,2016,11,21,19.3,1,N
IDCJAC0010,083084,2016,11,22,12.7,1,N
IDCJAC0010,083084,2016,11,23,6.2,1,N
IDCJAC0010,083084,2016,11,24,8.4,1,N
IDCJAC0010,083084,2016,11,25,11.2,1,N
IDCJAC0010,083084,2016,11,26,14.6,1,N
IDCJAC0010,083084,2016,11,27,17.3,1,N
IDCJAC0010,083084,2016,11,28,14.8,1,N
IDCJAC0010,083084,2016,11,29,16.1,1,N
IDCJAC0010,083084,2016,11,30,16.2,1,N
IDCJAC0010,083084,2016,12,01,15.0,1,Y
IDCJAC0010,083084,2016,12,02,16.8,1,Y
IDCJAC0010,083084,2016,12,03,16.7,1,Y
IDCJAC0010,083084,2016,12,04,18.5,1,Y
IDCJAC0010,083084,2016,12,05,17.7,1,Y
IDCJAC0010,083084,2016,12,06,12.4,1,Y
IDCJAC0010,083084,2016,12,07,14.0,1,Y
IDCJAC0010,083084,2016,12,08,11.0,1,Y
IDCJAC0010,083084,2016,12,09,8.9,1,Y
IDCJAC0010,083084,2016,12,10,13.7,1,Y
IDCJAC0010,083084,2016,12,11,16.4,1,Y
IDCJAC0010,083084,2016,12,12,17.7,1,Y
IDCJAC0010,083084,2016,12,13,20.6,1,Y
IDCJAC0010,083084,2016,12,14,12.7,1,Y
IDCJAC0010,083084,2016,12,15,15.9,1,Y
IDCJAC0010,083084,2016,12,16,11.7,1,Y
IDCJAC0010,083084,2016,12,17,14.2,1,Y
IDCJAC0010,083084,2016,12,18,11.7,1,Y
IDCJAC0010,083084,2016,12,19,12.8,1,Y
IDCJAC0010,083084,2016,12,20,12.5,1,Y
IDCJAC0010,083084,2016,12,21,17.1,1,Y
IDCJAC0010,083084,2016,12,22,19.2,1,Y
IDCJAC0010,083084,2016,12,23,19.0,1,Y
IDCJAC0010,083084,2016,12,24,20.1,1,Y
IDCJAC0010,083084,2016,12,25,22.1,1,Y
IDCJAC0010,083084,2016,12,26,18.9,1,Y
IDCJAC0010,083084,2016,12,27,16.9,1,Y
IDCJAC0010,083084,2016,12,28,18.0,1,Y
IDCJAC0010,083084,2016,12,29,15.9,1,Y
IDCJAC0010,083084,2016,12,30,16.2,1,Y
IDCJAC0010,083084,2016,12,31,17.4,1,Y
