Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,083084,2017,02,10,26.0,1,N
IDCJAC0010,083084,2017,02,11,24.6,1,N
IDCJAC0010,083084,2017,02,12,11.2,1,N
IDCJAC0010,083084,2017,02,13,13.0,1,N
IDCJAC0010,083084,2017,02,14,15.5,1,N
IDCJAC0010,083084,2017,02,15,14.6,1,N
IDCJAC0010,083084,2017,02,16,20.0,1,N
IDCJAC0010,083084,2017,02,17,16.1,1,N
IDCJAC0010,083084,2017,02,18,10.6,1,N
IDCJAC0010,083084,2017,02,19,4.9,1,N
IDCJAC0010,083084,2017,02,20,4.9,1,N
IDCJAC0010,083084,2017,02,21,13.9,1,N
IDCJAC0010,083084,2017,02,22,16.2,1,N
IDCJAC0010,083084,2017,02,23,20.5,1,N
IDCJAC0010,083084,2017,02,24,19.4,1,N
IDCJAC0010,083084,2017,02,25,14.6,1,N
IDCJAC0010,083084,2017,02,26,16.4,1,N
IDCJAC0010,083084,2017,02,27,19.5,1,N
IDCJAC0010,083084,2017,02,28,20.0,1,N
IDCJAC0010,083084,2017,03,01,20.5,1,Y
IDCJAC0010,083084,2017,03,02,20.5,1,Y
IDCJAC0010,083084,2017,03,03,13.8,1,Y
IDCJAC0010,083084,2017,03,04,16.4,1,Y
IDCJAC0010,083084,2017,03,05,16.4,1,Y
IDCJAC0010,083084,2017,03,06,12.8,1,Y
IDCJAC0010,083084,2017,03,07,13.3,1,Y
IDCJAC0010,083084,2017,03,08,17.3,1,Y
IDCJAC0010,083084,2017,03,09,18.2,1,Y
IDCJAC0010,083084,2017,03,10,17.9,1,Y
IDCJAC0010,083084,2017,03,11,18.5,1,Y
IDCJAC0010,083084,2017,03,12,16.9,1,Y
IDCJAC0010,083084,2017,03,13,18.6,1,Y
IDCJAC0010,083084,2017,03,14,19.9,1,Y
IDCJAC0010,083084,2017,03,15,18.1,1,Y
IDCJAC0010,083084,2017,03,16,14.3,1,Y
IDCJAC0010,083084,2017,03,17,15.9,1,Y
IDCJAC0010,083084,2017,03,18,21.0,1,Y
IDCJAC0010,083084,2017,03,19,21.3,1,Y
IDCJAC0010,083084,2017,03,20,20.1,1,Y
IDCJAC0010,083084,2017,03,21,14.2,1,Y
IDCJAC0010,083084,2017,03,22,14.9,1,Y
IDCJAC0010,083084,2017,03,23,10.8,1,Y
IDCJAC0010,083084,2017,03,24,15.9,1,Y
IDCJAC0010,083084,2017,03,25,13.3,1,Y
IDCJAC0010,083084,2017,03,26,17.4,1,Y
IDCJAC0010,083084,2017,03,27,17.5,1,Y
IDCJAC0010,083084,2017,03,28,16.1,1,Y
IDCJAC0010,083084,2017,03,29,13.9,1,Y
IDCJAC0010,083084,2017,03,30,5.6,1,Y
IDCJAC0010,083084,2017,03,31,11.0,1,Y
IDCJAC0010,083084,2017,04,01,10.9,1,Y
IDCJAC0010,083084,2017,04,02,7.6,1,N
IDCJAC0010,083084,2017,04,03,11.2,1,N
IDCJAC0010,083084,2017,04,04,11.8,1,N
IDCJAC0010,083084,2017,04,05,11.4,1,N
IDCJAC0010,083084,2017,04,06,11.9,1,N
IDCJAC0010,083084,2017,04,07,11.3,1,N
IDCJAC0010,083084,2017,04,08,8.4,1,N
IDCJAC0010,083084,2017,04,09,6.3,1,N
IDCJAC0010,083084,2017,04,10,4.6,1,N
IDCJAC0010,083084,2017,04,11,7.6,1,N
IDCJAC0010,083084,2017,04,12,11.3,1,N
IDCJAC0010,083084,2017,04,13,11.4,1,N
IDCJAC0010,083084,2017,04,14,11.9,1,N
IDCJAC0010,083084,2017,04,15,10.9,1,N
IDCJAC0010,083084,2017,04,16,8.9,1,N
IDCJAC0010,083084,2017,04,17,12.6,1,N
IDCJAC0010,083084,2017,04,18,13.7,1,N
IDCJAC0010,083084,2017,04,19,14.5,1,N
IDCJAC0010,083084,2017,04,20,13.0,1,N
IDCJAC0010,083084,2017,04,21,7.5,1,N
IDCJAC0010,083084,2017,04,22,8.2,1,N
IDCJAC0010,083084,2017,04,23,12.3,1,N
IDCJAC0010,083084,2017,04,24,12.0,1,N
IDCJAC0010,083084,2017,04,25,7.7,1,N
IDCJAC0010,083084,2017,04,26,0.9,1,N
IDCJAC0010,083084,2017,04,27,3.7,1,N
IDCJAC0010,083084,2017,04,28,11.4,1,N
IDCJAC0010,083084,2017,04,29,11.8,1,N
IDCJAC0010,083084,2017,04,30,8.0,1,N
IDCJAC0010,083084,2017,05,01,4.3,1,N
IDCJAC0010,083084,2017,05,02,4.7,1,N
IDCJAC0010,083084,2017,05,03,6.1,1,N
IDCJAC0010,083084,2017,05,04,7.0,1,N
IDCJAC0010,083084,2017,05,05,6.0,1,N
IDCJAC0010,083084,2017,05,06,5.7,1,N
IDCJAC0010,083084,2017,05,07,3.2,1,N
IDCJAC0010,083084,2017,05,08,5.1,1,N
IDCJAC0010,083084,2017,05,09,10.0,1,N
IDCJAC0010,083084,2017,05,10,10.4,1,N
IDCJAC0010,083084,2017,05,11,11.1,1,N
IDCJAC0010,083084,2017,05,12,7.3,1,N
IDCJAC0010,083084,2017,05,13,7.8,1,N
IDCJAC0010,083084,2017,05,14,6.2,1,N
IDCJAC0010,083084,2017,05,15,5.5,1,N
IDCJAC0010,083084,2017,05,16,8.0,1,N
IDCJAC0010,083084,2017,05,17,10.8,1,N
IDCJAC0010,083084,2017,05,18,13.9,1,N
IDCJAC0010,083084,2017,05,19,6.8,1,N
IDCJAC0010,083084,2017,05,20,6.0,1,N
IDCJAC0010,083084,2017,05,21,7.0,1,N
IDCJAC0010,083084,2017,05,22,10.2,1,N
IDCJAC0010,083084,2017,05,23,8.8,1,N
IDCJAC0010,083084,2017,05,24,5.6,1,N
IDCJAC0010,083084,2017,05,25,6.6,1,N
IDCJAC0010,083084,2017,05,26,4.4,1,N
IDCJAC0010,083084,2017,05,27,3.0,1,N
IDCJAC0010,083084,2017,05,28,0.2,1,N
IDCJAC0010,083084,2017,05,29,-0.9,1,N
IDCJAC0010,083084,2017,05,30,-0.3,1,N
IDCJAC0010,083084,2017,05,31,-2.2,1,N
IDCJAC0010,083084,2017,06,01,0.7,1,Y
IDCJAC0010,083084,2017,06,02,0.9,1,Y
IDCJAC0010,083084,2017,06,03,3.1,1,Y
IDCJAC0010,083084,2017,06,04,4.6,1,Y
IDCJAC0010,083084,2017,06,05,5.1,1,Y
IDCJAC0010,083084,2017,06,06,-1.0,1,Y
IDCJAC0010,083084,2017,06,07,2.4,1,Y
IDCJAC0010,083084,2017,06,08,4.5,1,Y
IDCJAC0010,083084,2017,06,09,6.1,1,Y
IDCJAC0010,083084,2017,06,10,8.7,1,Y
IDCJAC0010,083084,2017,06,11,4.9,1,Y
IDCJAC0010,083084,2017,06,12,5.8,1,Y
IDCJAC0010,083084,2017,06,13,12.5,1,Y
IDCJAC0010,083084,2017,06,14,6.2,1,Y
IDCJAC0010,083084,2017,06,15,6.6,1,Y
IDCJAC0010,083084,2017,06,16,6.7,1,Y
IDCJAC0010,083084,2017,06,17,7.8,1,Y
IDCJAC0010,083084,2017,06,18,8.1,1,Y
IDCJAC0010,083084,2017,06,19,9.3,1,Y
IDCJAC0010,083084,2017,06,20,7.9,1,Y
IDCJAC0010,083084,2017,06,21,7.6,1,
IDCJAC0010,083084,2017,06,22,0.9,1,Y
IDCJAC0010,083084,2017,06,23,-0.3,1,Y
IDCJAC0010,083084,2017,06,24,-0.9,1,Y
IDCJAC0010,083084,2017,06,25,-1.2,1,Y
IDCJAC0010,083084,2017,06,26,0.2,1,Y
IDCJAC0010,083084,2017,06,27,1.5,1,Y
IDCJAC0010,083084,2017,06,28,2.6,1,Y
IDCJAC0010,083084,2017,06,29,-1.0,1,Y
IDCJAC0010,083084,2017,06,30,3.4,1,Y
IDCJAC0010,083084,2017,07,01,4.6,1,N
IDCJAC0010,083084,2017,07,02,4.9,1,N
IDCJAC0010,083084,2017,07,03,2.2,1,N
IDCJAC0010,083084,2017,07,04,0.5,1,N
IDCJAC0010,083084,2017,07,05,0.5,1,N
IDCJAC0010,083084,2017,07,06,-1.6,1,N
IDCJAC0010,083084,2017,07,07,-1.3,1,N
IDCJAC0010,083084,2017,07,08,-0.8,1,N
IDCJAC0010,083084,2017,07,09,-2.0,1,N
IDCJAC0010,083084,2017,07,10,-1.0,1,Y
IDCJAC0010,083084,2017,07,11,-0.4,1,N
IDCJAC0010,083084,2017,07,12,1.5,1,N
IDCJAC0010,083084,2017,07,13,-0.4,1,N
IDCJAC0010,083084,2017,07,14,-0.1,1,N
IDCJAC0010,083084,2017,07,15,-1.1,1,N
IDCJAC0010,083084,2017,07,16,-0.9,1,N
IDCJAC0010,083084,2017,07,17,0.7,1,N
IDCJAC0010,083084,2017,07,18,-0.6,1,N
IDCJAC0010,083084,2017,07,19,0.0,1,N
IDCJAC0010,083084,2017,07,20,-2.5,1,N
IDCJAC0010,083084,2017,07,21,0.8,1,N
IDCJAC0010,083084,2017,07,22,0.1,1,N
IDCJAC0010,083084,2017,07,23,-0.2,1,N
IDCJAC0010,083084,2017,07,24,0.1,1,N
IDCJAC0010,083084,2017,07,25,1.7,1,N
IDCJAC0010,083084,2017,07,26,0.0,1,N
IDCJAC0010,083084,2017,07,27,0.0,1,N
IDCJAC0010,083084,2017,07,28,2.0,1,N
IDCJAC0010,083084,2017,07,29,4.6,1,N
IDCJAC0010,083084,2017,07,30,1.4,1,N
IDCJAC0010,083084,2017,07,31,1.2,1,N
IDCJAC0010,083084,2017,08,01,3.0,1,Y
IDCJAC0010,083084,2017,08,02,2.4,1,Y
IDCJAC0010,083084,2017,08,03,0.7,1,Y
IDCJAC0010,083084,2017,08,04,-0.5,1,Y
IDCJAC0010,083084,2017,08,05,-1.7,1,Y
IDCJAC0010,083084,2017,08,06,-1.8,1,Y
IDCJAC0010,083084,2017,08,07,-2.4,1,Y
IDCJAC0010,083084,2017,08,08,-0.1,1,Y
IDCJAC0010,083084,2017,08,09,2.3,1,Y
IDCJAC0010,083084,2017,08,10,2.9,1,Y
IDCJAC0010,083084,2017,08,11,0.5,1,Y
IDCJAC0010,083084,2017,08,12,0.4,1,Y
IDCJAC0010,083084,2017,08,13,2.7,1,Y
IDCJAC0010,083084,2017,08,14,4.0,1,Y
IDCJAC0010,083084,2017,08,15,3.8,1,Y
IDCJAC0010,083084,2017,08,16,-0.1,1,Y
IDCJAC0010,083084,2017,08,17,-0.5,1,Y
IDCJAC0010,083084,2017,08,18,-2.8,1,Y
IDCJAC0010,083084,2017,08,19,-1.8,1,Y
IDCJAC0010,083084,2017,08,20,0.6,1,Y
IDCJAC0010,083084,2017,08,21,-0.2,1,Y
IDCJAC0010,083084,2017,08,22,3.1,1,Y
IDCJAC0010,083084,2017,08,23,0.2,1,Y
IDCJAC0010,083084,2017,08,24,-0.4,1,Y
IDCJAC0010,083084,2017,08,25,4.2,1,Y
IDCJAC0010,083084,2017,08,26,3.1,1,Y
IDCJAC0010,083084,2017,08,27,-4.3,1,Y
IDCJAC0010,083084,2017,08,28,-0.9,1,Y
IDCJAC0010,083084,2017,08,29,0.7,1,Y
IDCJAC0010,083084,2017,08,30,0.6,1,Y
IDCJAC0010,083084,2017,08,31,2.4,1,Y
IDCJAC0010,083084,2017,09,01,3.7,1,N
IDCJAC0010,083084,2017,09,02,6.9,1,N
IDCJAC0010,083084,2017,09,03,5.1,1,N
IDCJAC0010,083084,2017,09,04,-2.9,1,N
IDCJAC0010,083084,2017,09,05,-2.6,1,N
IDCJAC0010,083084,2017,09,06,-0.8,1,N
IDCJAC0010,083084,2017,09,07,-0.2,1,N
IDCJAC0010,083084,2017,09,08,-1.2,1,N
IDCJAC0010,083084,2017,09,09,0.6,1,N
IDCJAC0010,083084,2017,09,10,4.0,1,N
IDCJAC0010,083084,2017,09,11,4.4,1,N
IDCJAC0010,083084,2017,09,12,6.6,1,N
IDCJAC0010,083084,2017,09,13,2.1,1,N
IDCJAC0010,083084,2017,09,14,-0.3,1,N
IDCJAC0010,083084,2017,09,15,1.1,1,N
IDCJAC0010,083084,2017,09,16,0.9,1,N
IDCJAC0010,083084,2017,09,17,5.6,1,N
IDCJAC0010,083084,2017,09,18,5.3,1,N
IDCJAC0010,083084,2017,09,19,3.2,1,N
IDCJAC0010,083084,2017,09,20,7.4,1,N
IDCJAC0010,083084,2017,09,21,6.1,1,N
IDCJAC0010,083084,2017,09,22,10.1,1,N
IDCJAC0010,083084,2017,09,23,13.9,1,N
IDCJAC0010,083084,2017,09,24,2.5,1,N
IDCJAC0010,083084,2017,09,25,1.0,1,N
IDCJAC0010,083084,2017,09,26,8.1,1,N
IDCJAC0010,083084,2017,09,27,9.6,1,N
IDCJAC0010,083084,2017,09,28,3.8,1,N
IDCJAC0010,083084,2017,09,29,2.4,1,N
IDCJAC0010,083084,2017,09,30,2.6,1,N
IDCJAC0010,083084,2017,10,01,5.9,1,Y
IDCJAC0010,083084,2017,10,02,9.8,1,N
IDCJAC0010,083084,2017,10,03,9.6,1,N
IDCJAC0010,083084,2017,10,04,12.5,1,N
IDCJAC0010,083084,2017,10,05,7.7,1,N
IDCJAC0010,083084,2017,10,06,3.5,1,N
IDCJAC0010,083084,2017,10,07,10.9,1,N
IDCJAC0010,083084,2017,10,08,8.0,1,N
IDCJAC0010,083084,2017,10,09,9.0,1,N
IDCJAC0010,083084,2017,10,10,10.4,1,N
IDCJAC0010,083084,2017,10,11,12.5,1,N
IDCJAC0010,083084,2017,10,12,4.3,1,N
IDCJAC0010,083084,2017,10,13,6.4,1,N
IDCJAC0010,083084,2017,10,14,13.2,1,N
IDCJAC0010,083084,2017,10,15,15.6,1,N
IDCJAC0010,083084,2017,10,16,17.2,1,N
IDCJAC0010,083084,2017,10,17,18.1,1,N
IDCJAC0010,083084,2017,10,18,18.3,1,N
IDCJAC0010,083084,2017,10,19,10.9,1,N
IDCJAC0010,083084,2017,10,20,6.4,1,N
IDCJAC0010,083084,2017,10,21,10.4,1,N
IDCJAC0010,083084,2017,10,22,7.5,1,N
IDCJAC0010,083084,2017,10,23,13.1,1,N
IDCJAC0010,083084,2017,10,24,10.2,1,N
IDCJAC0010,083084,2017,10,25,10.0,1,N
IDCJAC0010,083084,2017,10,26,9.3,1,N
IDCJAC0010,083084,2017,10,27,12.1,1,N
IDCJAC0010,083084,2017,10,28,13.3,1,N
IDCJAC0010,083084,2017,10,29,10.4,1,N
IDCJAC0010,083084,2017,10,30,1.9,1,N
IDCJAC0010,083084,2017,10,31,3.8,1,N
IDCJAC0010,083084,2017,11,01,9.6,1,Y
IDCJAC0010,083084,2017,11,02,10.5,1,Y
IDCJAC0010,083084,2017,11,03,6.2,1,Y
IDCJAC0010,083084,2017,11,04,8.1,1,Y
IDCJAC0010,083084,2017,11,05,10.0,1,Y
IDCJAC0010,083084,2017,11,06,4.2,1,Y
IDCJAC0010,083084,2017,11,07,9.0,1,Y
IDCJAC0010,083084,2017,11,08,14.0,1,Y
IDCJAC0010,083084,2017,11,09,14.5,1,Y
IDCJAC0010,083084,2017,11,10,15.6,1,Y
IDCJAC0010,083084,2017,11,11,14.7,1,Y
IDCJAC0010,083084,2017,11,12,15.3,1,Y
IDCJAC0010,083084,2017,11,13,16.5,1,Y
IDCJAC0010,083084,2017,11,14,17.6,1,Y
IDCJAC0010,083084,2017,11,15,16.8,1,Y
IDCJAC0010,083084,2017,11,16,9.5,1,Y
IDCJAC0010,083084,2017,11,17,12.4,1,Y
IDCJAC0010,083084,2017,11,18,12.6,1,Y
IDCJAC0010,083084,2017,11,19,17.8,1,Y
IDCJAC0010,083084,2017,11,20,19.9,1,Y
IDCJAC0010,083084,2017,11,21,20.2,1,Y
IDCJAC0010,083084,2017,11,22,17.9,1,Y
IDCJAC0010,083084,2017,11,23,16.0,1,Y
IDCJAC0010,083084,2017,11,24,18.6,1,Y
IDCJAC0010,083084,2017,11,25,18.9,1,Y
IDCJAC0010,083084,2017,11,26,15.0,1,Y
IDCJAC0010,083084,2017,11,27,17.8,1,Y
IDCJAC0010,083084,2017,11,28,18.3,1,Y
IDCJAC0010,083084,2017,11,29,21.6,1,Y
IDCJAC0010,083084,2017,11,30,20.2,1,Y
IDCJAC0010,083084,2017,12,01,12.9,1,Y
IDCJAC0010,083084,2017,12,02,10.8,1,Y
IDCJAC0010,083084,2017,12,03,8.2,1,Y
IDCJAC0010,083084,2017,12,04,7.0,1,Y
IDCJAC0010,083084,2017,12,05,7.8,1,Y
IDCJAC0010,083084,2017,12,06,10.5,1,Y
IDCJAC0010,083084,2017,12,07,,,
IDCJAC0010,083084,2017,12,08,7.9,1,Y
IDCJAC0010,083084,2017,12,09,13.1,1,Y
IDCJAC0010,083084,2017,12,10,16.9,1,Y
IDCJAC0010,083084,2017,12,11,19.3,1,Y
IDCJAC0010,083084,2017,12,12,18.9,1,Y
IDCJAC0010,083084,2017,12,13,20.5,1,Y
IDCJAC0010,083084,2017,12,14,19.1,1,Y
IDCJAC0010,083084,2017,12,15,17.9,1,Y
IDCJAC0010,083084,2017,12,16,18.4,1,Y
IDCJAC0010,083084,2017,12,17,20.1,1,Y
IDCJAC0010,083084,2017,12,18,21.0,1,Y
IDCJAC0010,083084,2017,12,19,21.8,1,Y
IDCJAC0010,083084,2017,12,20,11.2,1,Y
IDCJAC0010,083084,2017,12,21,16.6,1,Y
IDCJAC0010,083084,2017,12,22,16.8,1,Y
IDCJAC0010,083084,2017,12,23,16.2,1,Y
IDCJAC0010,083084,2017,12,24,20.4,1,Y
IDCJAC0010,083084,2017,12,25,14.2,1,Y
IDCJAC0010,083084,2017,12,26,17.6,1,Y
IDCJAC0010,083084,2017,12,27,19.6,1,Y
IDCJAC0010,083084,2017,12,28,17.6,1,Y
IDCJAC0010,083084,2017,12,29,16.3,1,Y
IDCJAC0010,083084,2017,12,30,13.6,1,Y
IDCJAC0010,083084,2017,12,31,14.8,1,Y
